學年度	學期別	課號	永久課號	課程名稱	人數上限	上課時間	上課教室	學分	時數	開課教師	所屬系所名稱	選別	開課系所
101	2	8233	PYY1245	體育－有氧舞蹈	40	2GH		0	2	巫慧萍	體育室	通識	體育室
101	2	8234	PYY1237	體育－流行舞蹈	40	5CD		0	2	張介	體育室	通識	體育室
101	2	8235	PYY1247	體育－壘球乙組	40	4EF		0	2	黃杉楹	體育室	通識	體育室
101	2	8236	PYY1236	體育－高爾夫球組	36	1EF		0	2	趙高政	體育室	通識	體育室
101	2	8301	PYY1101	體育－籃球甲A組	40	2EF		0	2	陳忠強	體育室	必修	體育室
101	2	8302	PYY1102	體育－籃球甲B組	40	2EF		0	2	鄭智仁	體育室	必修	體育室
101	2	8303	PYY1202	體育－排球甲組	40	2EF		0	2	張振興	體育室	通識	體育室
101	2	8304	PYY1203	體育－足球甲組	40	2EF		0	2	張生平	體育室	通識	體育室
101	2	8305	PYY1211	體育－棒球甲組	40	2EF		0	2	黃杉楹	體育室	通識	體育室
101	2	8306	PYY1205	體育－網球甲Ａ組	32	2EF		0	2	伍啟萌	體育室	通識	體育室
101	2	8307	PYY1206	體育－網球甲Ｂ組	32	2EF		0	2	詹益欣	體育室	通識	體育室
101	2	8308	PYY1207	體育－桌球甲組	40	2EF		0	2	游鳳芸	體育室	通識	體育室
101	2	8309	PYY1214	體育－羽球甲A組	36	2EF		0	2	廖威彰	體育室	通識	體育室
101	2	8310	PYY1215	體育－羽球甲B組	36	2EF		0	2	黃姿瑛	體育室	通識	體育室
101	2	8321	PYY1221	體育－籃球乙組	40	5AB		0	2	鄭智仁	體育室	通識	體育室
101	2	8322	PYY1223	體育－排球乙組	40	5AB		0	2	李建毅	體育室	通識	體育室
101	2	8323	PYY1224	體育－足球乙組	40	5AB		0	2	張生平	體育室	通識	體育室
101	2	8324	PYY1242	體育－棒球乙組	40	5AB		0	2	黃杉楹	體育室	通識	體育室
101	2	8325	PYY1226	體育－網球乙Ａ組	32	5AB		0	2	伍啟萌	體育室	通識	體育室
101	2	8326	PYY1227	體育－網球乙Ｂ組	32	5AB		0	2	詹益欣	體育室	通識	體育室
101	2	8327	PYY1228	體育－桌球乙組	40	5AB		0	2	游鳳芸	體育室	通識	體育室
101	2	8328	PYY1229	體育－羽球乙組	36	5AB		0	2	廖威彰	體育室	通識	體育室
101	2	8329	PYY1230	體育－游泳健身乙組	40	5AB		0	2	徐國陽	體育室	通識	體育室
101	2	8330	PYY1252	體育－瑜珈提斯	40	5AB		0	2	張介	體育室	通識	體育室
101	2	8331	PYY1245	體育－有氧舞蹈	40	2EF		0	2	巫慧萍	體育室	通識	體育室
101	2	8332	PYY1216	體育－養生太極	40	2EF		0	2	徐卉宣	體育室	通識	體育室
101	2	8333	PYY1246	體育－壘球甲組	40	4GH		0	2	黃杉楹	體育室	通識	體育室
101	2	8400	PYY4474	競技羽球(二)	30	4GH		1	2	廖威彰	體育室	通識	體育室
101	2	8401	PYY4488	競技籃球(二)	30	4GH		1	2	陳忠強	體育室	通識	體育室
101	2	8402	PYY4470	有氧舞蹈(二)	30	4GH		1	2	巫慧萍	體育室	通識	體育室
101	2	8403	PYY4490	競技網球(二)	30	4GH		1	2	詹益欣	體育室	通識	體育室
101	2	8404	PYY4492	競技足球(二)	30	3IJ		1	2	張生平	體育室	通識	體育室
101	2	8405	PYY4494	競技排球(二)	30	3IJ		1	2	張振興	體育室	通識	體育室
101	2	8551	PYY1551	體育－女生網球甲組	32	3EF		0	2	伍啟萌	體育室	通識	體育室
101	2	8552	PYY1552	體育－女生網球乙組	32	4EF		0	2	伍啟萌	體育室	通識	體育室
101	2	8553	PYY1553	體育－女生羽球甲組	36	3EF		0	2	王志全	體育室	通識	體育室
101	2	8554	PYY1566	體育－女生羽球乙組	36	4EF		0	2	王志全	體育室	必修	體育室
101	2	8555	PYY1554	體育－女生排球甲組	40	3EF		0	2	李建毅	體育室	通識	體育室
101	2	8556	PYY1555	體育－女生排球乙組	40	4EF		0	2	李建毅	體育室	通識	體育室
101	2	8557	PYY1572	體育－女生有氧舞蹈組	40	3EF		0	2	巫慧萍	體育室	必修	體育室
101	2	8558	PYY1573	體育－女生現代舞蹈組	40	4EF		0	2	巫慧萍	體育室	必修	體育室
101	2	8559	PYY1560	體育－女生桌球甲組	40	3EF		0	2	游鳳芸	體育室	通識	體育室
101	2	8560	PYY1561	體育－女生桌球乙組	40	4EF		0	2	游鳳芸	體育室	通識	體育室
101	2	8561	PYY1567	體育－女生籃球甲組	40	3EF		0	2	鄭智仁	體育室	必修	體育室
101	2	8601	PYY1601	體育－籃球校隊(男)	0			0	2	陳忠強	體育室	通識	體育室
101	2	8602	PYY1602	體育－排球校隊(男)	0			0	2	張振興	體育室	通識	體育室
101	2	8603	PYY1603	體育－足球校隊(男)	0			0	2	張生平	體育室	通識	體育室
101	2	8604	PYY1604	體育－棒球校隊(男)	0			0	2	黃杉楹	體育室	通識	體育室
101	2	8605	PYY1605	體育－網球校隊(男)	0			0	2	詹益欣	體育室	通識	體育室
101	2	8606	PYY1606	體育－羽球校隊(男)	0			0	2	王志全	體育室	通識	體育室
101	2	8607	PYY1607	體育－桌球校隊(男)	0			0	2	游鳳芸	體育室	通識	體育室
101	2	8609	PYY1609	體育－游泳校隊	0			0	2	巫慧萍	體育室	通識	體育室
101	2	8610	PYY1610	體育－射箭校隊	0			0	2	傅恆霖	應用數學系	通識	體育室
101	2	8611	PYY1611	體育－跆拳校隊	0			0	2	吳竹仁	體育室	通識	體育室
101	2	8612	PYY1621	體育－籃球校隊(女)	0			0	2	鄭智仁	體育室	通識	體育室
101	2	8613	PYY1622	體育－排球校隊(女)	0			0	2	李建毅	體育室	通識	體育室
101	2	8614	PYY1623	體育－網球校隊(女)	0			0	2	伍啟萌	體育室	通識	體育室
101	2	8615	PYY1624	體育－羽球校隊(女)	0			0	2	廖威彰	體育室	通識	體育室
101	2	8700	PYY1710	體育－適應體育組	0	4EF		0	2	詹益欣	體育室	通識	體育室
101	2	8701	PYY1701	體育－籃球組	40	1EF		0	2	陳忠強	體育室	通識	體育室
101	2	8702	PYY1706	體育－跆拳組	40	4GH		0	2	吳竹仁	體育室	通識	體育室
101	2	8703	PYY1243	體育－健康體適能	40	3EF		0	2	張振興	體育室	通識	體育室
101	2	8704	PYY1708	體育－國術組	40	2AB		0	2	余春盛	體育室	通識	體育室
101	2	8705	PYY1243	體育－健康體適能	40	2CD		0	2	余春盛	體育室	通識	體育室
101	2	8706	PYY1709	體育－羽球組	36	5EF		0	2	王志全	體育室	通識	體育室
101	2	8709	PYY1232	體育－羽球特早班	36	3NM		0	2	林金滄	體育室	通識	體育室
101	2	8710	PYY1711	體育－定向越野	36	3CD		0	2	楊昌展	體育室	通識	體育室
101	2	8711	PYY1711	體育－定向越野	36	3AB		0	2	楊昌展	體育室	通識	體育室
101	2	9001	DNT1050	中醫與現代社會	20	4AB	F110	2	2	賴榮年	陽明大學	選修	交大遠距教學
101	2	9901	EDU1001	教育哲學	9999	4GH	HA219	2	2	黃漢昌	通識教育中心	必修	師資培育中心
101	2	9902	EDU1002	教育社會學	40	3EF	HA219	2	2	陳昭秀	教育研究所	必修	師資培育中心
101	2	9903	EDU1013	教育測驗與評量	9999	1CD	HA219	2	2	林珊如	教育研究所	必修	師資培育中心
101	2	9904	EDU1013	教育測驗與評量	9999	1GH	HA218	2	2	林珊如	教育研究所	必修	師資培育中心
101	2	9905	EDU1014	班級經營	30	4EF	HA219	2	2	邱國力	教育研究所	必修	師資培育中心
101	2	9906	EDU1017	青少年心理與輔導	9999	2CD	HA219	2	2	劉奕蘭	教育研究所	必修	師資培育中心
101	2	9907	EDU1017	青少年心理與輔導	9999	2GH	HA219	2	2	劉奕蘭	教育研究所	必修	師資培育中心
101	2	9908	EDU1056	教學媒體與操作	20	3CD	HA220	2	2	周  倩	教育研究所	必修	師資培育中心
101	2	9909	EDU1062	教育時事議題	9999	2GH	HA216	2	2	王嘉瑜	教育研究所	必修	師資培育中心
101	2	9910	EDU1142	學習困難與補救策略	9999	4CD	HA219	2	2	孟瑛如	教育研究所	選修	師資培育中心
101	2	9911	EDU1150	特殊教育導論	9999	4AB	HA219	2	2	孟瑛如	教育研究所	選修	師資培育中心
101	2	9912	EDU1221	教學實習(數學領域/數學)	9999	1GH	HA219	2	2	袁媛	教育研究所	必修	師資培育中心
101	2	9913	EDU1222	教學實習(語文領域/英文)	9999	2EF	HA219	2	2	盧思嘉	教育研究所	必修	師資培育中心
101	2	9914	EDU1226	教學實習(音樂藝術/音樂)	9999	1YI	HA219	2	2	吳慈菁	音樂研究所	必修	師資培育中心
101	2	9915	EDU1228	教學實習(自然領域/物理)	9999	3CD	HA218	2	2	邱國力	教育研究所	必修	師資培育中心
101	2	9916	EDU1229	教學實習(自然領域/化學)	9999	2AB	HA218	2	2	王嘉瑜	教育研究所	必修	師資培育中心
101	2	9917	EDU1230	教學實習(電機電子群)	9999	4GH	HA217	2	2	姚清煇	教育研究所	必修	師資培育中心
101	2	9918	EDU1231	教學實習(資訊科技概論科)	9999	5AB	HA220	2	2	陳昭秀	教育研究所	必修	師資培育中心
101	2	9919	EDU9101	學校行政	9999	4EF	HA218	2	2	姚清煇	教育研究所	必修	師資培育中心
101	2	9920	EDU1051	非形式科學教育	9999	5CD	HA217	2	2	林裕仁	教育研究所	必修	師資培育中心
101	X	1001	DAM1357	微積分（一）	60	1BCD2BCD3BCD4BCD	SC106	4	4	陳泓勳	應用數學系	必修	微積分教學小組
101	X	1002	DAM1357	微積分（一）	60	1EFG2EFG3EFG4EFG	SC106	4	4	劉家安	應用數學系	必修	微積分教學小組
101	X	1003	DAM1358	微積分（二）	60	1BCD2BCD3BCD4BCD	SC105	4	4	林易萱	應用數學系	必修	微積分教學小組
101	X	1004	DAM1358	微積分（二）	60	1EFG2EFG3EFG4EFG	SC105	4	4	邱鈺傑	應用數學系	必修	微積分教學小組
101	X	1005	DEP1111	物理(一)	60	1CD4EF	SC158	4	4	簡紋濱	電子物理學系	必修	普通物理教學小組
101	X	1006	DEP1112	物理(二)	60	1EF4CD	SC158	4	4	簡紋濱	電子物理學系	必修	普通物理教學小組
101	X	1007	UEE2405	電路學	55	2BCD3BCD4BCD	CS100	3	4	陳永平	電機工程學系	必修	電機工程學系
101	X	1008	UEE2201	電磁學(一)	9999	1EFG3EFG5EFG	ED203	3	3	吳霖	電機工程學系	必修	電機工程學系
101	X	1009	DCP1203	計算機概論與程式設計	9999	1CD2CD3CD4BCD	ED302	3	5	黃問泙	資訊工程學系	必修	資訊工程學系
101	X	1010	DCP1159	物件導向程式設計	9999	1EF2EF3EF4EFG	ED302	3	5	黃問泙	資訊工程學系	必修	資訊工程學系
101	X	1011	DCP1209	資料結構(學而班)	9999	2EFGH4EFG	ED202	3	3	謝旻錚	資訊工程學系	選修	資訊工程學系
101	X	1012	DCP2106	基礎程式設計	9999	6BC	EC330	0	3	黃世昆	資訊技術服務中心	必修	資訊工程學系
101	X	1013	DOM1040	統計學(一)	20	2BCDXEFGH3BCDX	MB506	3	3	唐麗英	工業工程與管理學系	必修	管理學院院本部
101	X	1014	DTM4700	企業實習	9999			1	1	卓訓榮	運輸與物流管理學系	選修	運輸與物流管理學系
101	X	1015	EDU1044	教師心理健康	40	2EFG3EFG	HA218	2	2	方紫薇	教育研究所	選修	師資培育中心
101	X	1021	GEC6005	文藝鑑賞:探索生命	30	2EFG3EFG4EFG	A403	2	2	黃美鈴	通識教育中心	輔系	通識教育中心
101	X	1022	GEC6706	全球化與兩岸關係	9999	1BCD3BCD	A405	2	2	劉河北	通識教育中心	輔系	通識教育中心
101	X	1023	GEC8108	資訊行為	9999	1CD3CD5CD	A402	2	2	王美鴻	通識教育中心	輔系	通識教育中心
101	X	1026	DFR1297	進階口語訓練	25	1EFG3EFG	A508	2	2	秦毓婷	語言教學與研究中心	雙學位	語言教學與研究中心
